Datetime,StockSymbol,open,high,low,close
19/12/2005 2:00,VNINDEX,314.2200012,314.2200012,311.6000061,311.6000061
20/12/2005 2:00,VNINDEX,313.6600037,314.2200012,311.8299866,311.8299866
21/12/2005 2:00,VNINDEX,310.6799927,310.6799927,310.6400147,310.6400147
22/12/2005 2:00,VNINDEX,308.4299927,309.9599915,308.4299927,309.9599915
23/12/2005 2:00,VNINDEX,309.6700134,309.6700134,309.1400147,309.1400147
26/12/2005 2:00,VNINDEX,309.5599976,309.5599976,309.2600098,309.2600098
27/12/2005 2:00,VNINDEX,309.7000122,309.7000122,308.4200134,308.4200134
28/12/2005 2:00,VNINDEX,307.5899963,307.5899963,307.3200073,307.3200073
29/12/2005 2:00,VNINDEX,306.6000061,308.7999878,306.6000061,308.7999878
30/12/2005 2:00,VNINDEX,310.4599915,310.4599915,307.5,307.5
03/01/2006 2:00,VNINDEX,306.8599854,306.8599854,305.2799988,305.2799988
04/01/2006 2:00,VNINDEX,305.2999878,305.2999878,305.0899963,305.0899963
05/01/2006 2:00,VNINDEX,305.5899963,306.7099915,305.5899963,306.7099915
06/01/2006 2:00,VNINDEX,307.4700012,307.5,307.4700012,307.5
09/01/2006 2:00,VNINDEX,307.7600098,307.7600098,306.3099976,306.3099976
10/01/2006 2:00,VNINDEX,306.75,306.75,306.3500061,306.3500061
11/01/2006 2:00,VNINDEX,305.8200073,305.8200073,304.9599915,304.9599915
12/01/2006 2:00,VNINDEX,304.2999878,304.2999878,304.230011,304.230011
13/01/2006 2:00,VNINDEX,305.8200073,306.8299866,305.8200073,306.8299866
17/01/2006 2:00,VNINDEX,307.7900085,308.9400024,307.7900085,308.9400024
18/01/2006 2:00,VNINDEX,309.8999939,310.3800049,309.8999939,310.3800049
19/01/2006 2:00,VNINDEX,310.6400147,310.6400147,310.519989,310.519989
20/01/2006 2:00,VNINDEX,316.6400147,316.6400147,313.3800049,313.3800049
23/01/2006 2:00,VNINDEX,313.4899902,313.4899902,308.3099976,308.3099976
24/01/2006 2:00,VNINDEX,308.2099915,308.2099915,306.8399963,306.8399963
25/01/2006 2:00,VNINDEX,307.0599976,310.8599854,307.0599976,310.8599854
26/01/2006 2:00,VNINDEX,312.9200134,313.2999878,312.9200134,313.2999878
27/01/2006 2:00,VNINDEX,312.2900085,312.3200073,312.2900085,312.3200073
06/02/2006 2:00,VNINDEX,314.0299988,314.0299988,313.1400147,313.1400147
07/02/2006 2:00,VNINDEX,317.4299927,318.9500122,317.4299927,318.9500122
08/02/2006 2:00,VNINDEX,324.2799988,325,324.2799988,325
09/02/2006 2:00,VNINDEX,325.2999878,325.5400085,325.2999878,325.5400085
10/02/2006 2:00,VNINDEX,322.5700073,325.1700134,322.5700073,325.1700134
13/02/2006 2:00,VNINDEX,324.6900024,324.6900024,324.4599915,324.4599915
14/02/2006 2:00,VNINDEX,324.6099854,325.5899963,324.6099854,325.5899963
15/02/2006 2:00,VNINDEX,327.1000061,327.6700134,327.1000061,327.6700134
16/02/2006 2:00,VNINDEX,330.7999878,331.0599976,330.7999878,331.0599976
17/02/2006 2:00,VNINDEX,335.269989,339.8299866,335.269989,339.8299866
20/02/2006 2:00,VNINDEX,351.4500122,353.9599915,351.4500122,353.9599915
21/02/2006 2:00,VNINDEX,366.7200012,366.7200012,366.4599915,366.4599915
22/02/2006 2:00,VNINDEX,373.2799988,373.2799988,364.4400024,364.4400024
23/02/2006 2:00,VNINDEX,367.9100037,368.9299927,367.9100037,368.9299927
24/02/2006 2:00,VNINDEX,373.3099976,373.5,373.3099976,373.5
27/02/2006 2:00,VNINDEX,377.3999939,379.5700073,377.3999939,379.5700073
28/02/2006 2:00,VNINDEX,383.1900024,390.6499939,383.1900024,390.6499939
01/03/2006 2:00,VNINDEX,402.1499939,402.1499939,401.8999939,401.8999939
02/03/2006 2:00,VNINDEX,409.769989,412.8200073,409.769989,412.8200073
03/03/2006 2:00,VNINDEX,415.5599976,415.5599976,397.9500122,397.9500122
06/03/2006 2:00,VNINDEX,401.3599854,409.7600098,401.3599854,409.7600098
07/03/2006 2:00,VNINDEX,413.0499878,413.3299866,413.0499878,413.3299866
08/03/2006 2:00,VNINDEX,412.980011,412.980011,409.2799988,409.2799988
09/03/2006 2:00,VNINDEX,413.2000122,413.2000122,412.1199951,412.1199951
10/03/2006 2:00,VNINDEX,415.4500122,415.4500122,414.3599854,414.3599854
13/03/2006 2:00,VNINDEX,422.9700012,424.4599915,422.9700012,424.4599915
14/03/2006 2:00,VNINDEX,431.1000061,432.2099915,431.1000061,432.2099915
15/03/2006 2:00,VNINDEX,435.4100037,435.4100037,427.5899963,427.5899963
16/03/2006 2:00,VNINDEX,434.5599976,434.5599976,432.8599854,432.8599854
17/03/2006 2:00,VNINDEX,436.5899963,443.1900024,436.5899963,443.1900024
20/03/2006 2:00,VNINDEX,450.1499939,453.480011,450.1499939,453.480011
21/03/2006 2:00,VNINDEX,461.5599976,462.6900024,461.5599976,462.6900024
22/03/2006 2:00,VNINDEX,468.730011,468.730011,459.3599854,459.3599854
23/03/2006 2:00,VNINDEX,460.2099915,460.2099915,459.4200134,459.4200134
24/03/2006 2:00,VNINDEX,457.9400024,457.9400024,456.0599976,456.0599976
27/03/2006 2:00,VNINDEX,460.4599915,463,460.4599915,463
28/03/2006 2:00,VNINDEX,467.6000061,467.6000061,466.4700012,466.4700012
29/03/2006 2:00,VNINDEX,471.4100037,474.7900085,471.4100037,474.7900085
30/03/2006 2:00,VNINDEX,492.0799866,493.4100037,492.0799866,493.4100037
31/03/2006 2:00,VNINDEX,507.1000061,507.1000061,503.5599976,503.5599976
03/04/2006 2:00,VNINDEX,520.5300293,523.3200073,520.5300293,523.3200073
04/04/2006 2:00,VNINDEX,536.2999878,536.2999878,505.4200134,505.4200134
05/04/2006 2:00,VNINDEX,517.5,521.1199951,517.5,521.1199951
06/04/2006 2:00,VNINDEX,533.8699951,533.8699951,532.6900024,532.6900024
07/04/2006 2:00,VNINDEX,540.9400024,544.710022,540.9400024,544.710022
10/04/2006 2:00,VNINDEX,551.2600098,551.2600098,540.3599854,540.3599854
11/04/2006 2:00,VNINDEX,536.4899902,536.4899902,528.6300049,528.6300049
12/04/2006 2:00,VNINDEX,534.2999878,539.2299805,534.2999878,539.2299805
13/04/2006 2:00,VNINDEX,546.8099976,551.5999756,546.8099976,551.5999756
14/04/2006 2:00,VNINDEX,558.3800049,558.3800049,555.1500244,555.1500244
17/04/2006 2:00,VNINDEX,561.3200073,561.3200073,561.0900269,561.0900269
18/04/2006 2:00,VNINDEX,569.1699829,570.9400024,569.1699829,570.9400024
19/04/2006 2:00,VNINDEX,576.1099854,576.1099854,571.1599731,571.1599731
20/04/2006 2:00,VNINDEX,571.6300049,571.6300049,569.789978,569.789978
21/04/2006 2:00,VNINDEX,587.460022,591.3900147,587.460022,591.3900147
24/04/2006 2:00,VNINDEX,612.7999878,615.1400147,612.7999878,615.1400147
25/04/2006 2:00,VNINDEX,638.8599854,638.8599854,632.6900024,632.6900024
26/04/2006 2:00,VNINDEX,625.2800293,625.2800293,621.5300293,621.5300293
27/04/2006 2:00,VNINDEX,617.4699707,617.4699707,594.0200195,594.0200195
28/04/2006 2:00,VNINDEX,584.0800171,595.4799805,584.0800171,595.4799805
03/05/2006 2:00,VNINDEX,611.7199707,612.1099854,611.7199707,612.1099854
04/05/2006 2:00,VNINDEX,609.5200195,609.5200195,601.3400269,601.3400269
05/05/2006 2:00,VNINDEX,602.5900269,602.5900269,593.8900147,593.8900147
08/05/2006 2:00,VNINDEX,586.460022,586.460022,574.25,574.25
09/05/2006 2:00,VNINDEX,547.3300171,547.3300171,546.4000244,546.4000244
10/05/2006 2:00,VNINDEX,521.1199951,521.1199951,520.8200073,520.8200073
11/05/2006 2:00,VNINDEX,535.4699707,542.9500122,535.4699707,542.9500122
12/05/2006 2:00,VNINDEX,567.6900024,567.6900024,566.7600098,566.7600098
15/05/2006 2:00,VNINDEX,590.039978,590.25,590.039978,590.25
16/05/2006 2:00,VNINDEX,577.1900024,577.1900024,564.5200195,564.5200195
17/05/2006 2:00,VNINDEX,576.25,576.25,575.539978,575.539978
18/05/2006 2:00,VNINDEX,568.8099976,568.8099976,566.1099854,566.1099854
19/05/2006 2:00,VNINDEX,557.2800293,562.3300171,557.2800293,562.3300171
22/05/2006 2:00,VNINDEX,558.1500244,558.1500244,553.3699951,553.3699951
23/05/2006 2:00,VNINDEX,540.5599976,540.5599976,538.5999756,538.5999756
24/05/2006 2:00,VNINDEX,546.210022,559.5499878,546.210022,559.5499878
25/05/2006 2:00,VNINDEX,551.5700073,551.5700073,543.4099731,543.4099731
26/05/2006 2:00,VNINDEX,543.6699829,545.3900147,543.6699829,545.3900147
29/05/2006 2:00,VNINDEX,540.5599976,540.5599976,537.2999878,537.2999878
30/05/2006 2:00,VNINDEX,526.1500244,526.1500244,526.0100098,526.0100098
31/05/2006 2:00,VNINDEX,531.2199707,538.9099731,531.2199707,538.9099731
01/06/2006 2:00,VNINDEX,538.5499878,538.5499878,535.1799927,535.1799927
02/06/2006 2:00,VNINDEX,538.3699951,540.2299805,538.3699951,540.2299805
05/06/2006 2:00,VNINDEX,548.9099731,551.2600098,548.9099731,551.2600098
06/06/2006 2:00,VNINDEX,557.3499756,557.3499756,551.789978,551.789978
07/06/2006 2:00,VNINDEX,546.2000122,546.2000122,544.5499878,544.5499878
08/06/2006 2:00,VNINDEX,544.4099731,548.1900024,544.4099731,548.1900024
09/06/2006 2:00,VNINDEX,549.6099854,549.6099854,548.789978,548.789978
12/06/2006 2:00,VNINDEX,546.9500122,546.9500122,545.9799805,545.9799805
13/06/2006 2:00,VNINDEX,546.2000122,546.2000122,543.9000244,543.9000244
14/06/2006 2:00,VNINDEX,543.5300293,543.5300293,540.960022,540.960022
15/06/2006 2:00,VNINDEX,539.0800171,539.0800171,537.4799805,537.4799805
16/06/2006 2:00,VNINDEX,529.3099976,529.3099976,523.6300049,523.7000122
19/06/2006 2:00,VNINDEX,522.3300171,522.5499878,519.4699707,519.4699707
20/06/2006 2:00,VNINDEX,517.0999756,517.0999756,505.9400024,505.9400024
21/06/2006 2:00,VNINDEX,495.0899963,495.0899963,487.8599854,487.8599854
22/06/2006 2:00,VNINDEX,502.8200073,510.1499939,502.8200073,510.1499939
23/06/2006 2:00,VNINDEX,516.5900269,516.5900269,505.7999878,510.6199951
26/06/2006 2:00,VNINDEX,504.1099854,506.5899963,502.9400024,502.9400024
27/06/2006 2:00,VNINDEX,498.5400085,501.5599976,497.7900085,501.5599976
28/06/2006 2:00,VNINDEX,502.5100098,506.4599915,502.5100098,506.4599915
29/06/2006 2:00,VNINDEX,506.3099976,512.289978,506.269989,512.289978
30/06/2006 2:00,VNINDEX,513.1699829,515.5900269,509.230011,515.5900269
03/07/2006 2:00,VNINDEX,509.7799988,510.2600098,507.3099976,507.3099976
04/07/2006 2:00,VNINDEX,503.5700073,503.5700073,500.4899902,500.4899902
05/07/2006 2:00,VNINDEX,497.9500122,500.0499878,497.9500122,499.7999878
06/07/2006 2:00,VNINDEX,498.0700073,505.2600098,498.0700073,505.2600098
07/07/2006 2:00,VNINDEX,506.1799927,508.3099976,506.1799927,508.3099976
10/07/2006 2:00,VNINDEX,509.1000061,509.1000061,504.980011,504.980011
11/07/2006 2:00,VNINDEX,505.769989,506.5400085,504,504
12/07/2006 2:00,VNINDEX,504.7999878,504.7999878,502.0799866,502.0799866
13/07/2006 2:00,VNINDEX,506.4500122,509.1499939,506.4500122,509.1499939
14/07/2006 2:00,VNINDEX,511.9899902,511.9899902,506.1000061,506.1000061
17/07/2006 2:00,VNINDEX,498.2200012,498.2200012,494.3099976,494.3099976
18/07/2006 2:00,VNINDEX,489.230011,489.230011,484.1300049,484.1300049
19/07/2006 2:00,VNINDEX,477.1300049,477.1300049,466.1900024,466.1900024
20/07/2006 2:00,VNINDEX,458.5400085,485.5700073,458.5400085,485.5700073
21/07/2006 2:00,VNINDEX,482.4500122,482.4500122,472.8599854,472.8599854
24/07/2006 2:00,VNINDEX,466.6000061,466.6000061,460.6799927,460.6799927
25/07/2006 2:00,VNINDEX,449.9400024,449.9400024,439.6600037,439.6600037
26/07/2006 2:00,VNINDEX,431.0599976,438.0700073,431.0599976,434.2399902
27/07/2006 2:00,VNINDEX,435.1300049,441.269989,435.1300049,441.269989
28/07/2006 2:00,VNINDEX,445.1000061,445.1000061,439.5700073,439.5700073
31/07/2006 2:00,VNINDEX,431.4700012,431.4700012,422.4100037,422.4100037
01/08/2006 2:00,VNINDEX,409.6700134,409.6700134,404.8699951,404.8699951
02/08/2006 2:00,VNINDEX,388.8200073,399.7999878,388.8200073,399.7999878
03/08/2006 2:00,VNINDEX,411.8599854,417.730011,411.8599854,417.730011
04/08/2006 2:00,VNINDEX,436.1199951,436.1199951,435.5,435.5
07/08/2006 2:00,VNINDEX,439.9500122,439.9500122,423.4899902,423.4899902
08/08/2006 2:00,VNINDEX,426.019989,434.3099976,426.019989,433.3999939
09/08/2006 2:00,VNINDEX,430.9700012,433.8599854,430.25,430.25
10/08/2006 2:00,VNINDEX,429.1799927,432.3999939,429.1799927,432.3999939
11/08/2006 2:00,VNINDEX,436.6799927,443.4500122,436.6799927,443.4500122
14/08/2006 2:00,VNINDEX,458.9700012,464.5499878,458.9700012,464.5499878
15/08/2006 2:00,VNINDEX,468.2600098,468.2600098,460.0700073,460.3399963
16/08/2006 2:00,VNINDEX,467.9400024,476.2399902,467.9400024,476.2399902
17/08/2006 2:00,VNINDEX,488.7799988,488.7799988,483.3200073,483.3200073
18/08/2006 2:00,VNINDEX,486,486,482.3099976,482.3099976
21/08/2006 2:00,VNINDEX,485.1799927,485.1799927,482.1900024,482.1900024
22/08/2006 2:00,VNINDEX,474.5499878,474.5499878,470.1199951,470.1199951
23/08/2006 2:00,VNINDEX,466.9700012,478.3900147,466.9700012,478.3900147
24/08/2006 2:00,VNINDEX,480.75,481.2000122,479.0299988,479.0299988
25/08/2006 2:00,VNINDEX,478.1000061,478.1000061,476.8900147,477.4299927
28/08/2006 2:00,VNINDEX,477.4500122,483.0599976,477.4500122,483.0599976
29/08/2006 2:00,VNINDEX,485.6199951,488.6300049,485.6199951,488.6300049
30/08/2006 2:00,VNINDEX,492.9500122,493.25,492.769989,492.769989
31/08/2006 2:00,VNINDEX,492.5299988,492.5299988,490.230011,491.1799927
01/09/2006 2:00,VNINDEX,494.75,498.2099915,494.75,498.2099915
05/09/2006 2:00,VNINDEX,509.8699951,515.6599731,509.8699951,515.6599731
06/09/2006 2:00,VNINDEX,526.8699951,526.8699951,517.6099854,517.6099854
07/09/2006 2:00,VNINDEX,514.7700195,514.7700195,511.2099915,511.2099915
08/09/2006 2:00,VNINDEX,511.4500122,513.039978,511.2099915,513.039978
11/09/2006 2:00,VNINDEX,514.8699951,514.8699951,511.5499878,511.5499878
12/09/2006 2:00,VNINDEX,506.1099854,506.1099854,500.8200073,500.8200073
13/09/2006 2:00,VNINDEX,500.4200134,511.1400147,500.4200134,510.6600037
14/09/2006 2:00,VNINDEX,508.9700012,508.9700012,505.1700134,505.1700134
15/09/2006 2:00,VNINDEX,508.2900085,509.3200073,508.269989,509.3200073
18/09/2006 2:00,VNINDEX,511.1000061,511.1000061,509,510.0799866
19/09/2006 2:00,VNINDEX,514.0300293,515.0800171,514.0300293,515.0800171
20/09/2006 2:00,VNINDEX,519.539978,519.539978,514.4799805,514.4799805
21/09/2006 2:00,VNINDEX,515.8099976,515.8099976,513.3200073,513.3699951
22/09/2006 2:00,VNINDEX,511.6099854,513.75,511.6099854,513.75
25/09/2006 2:00,VNINDEX,514.5100098,515.0900269,514.25,515.0900269
26/09/2006 2:00,VNINDEX,516.8099976,520.0499878,516.8099976,520.0499878
27/09/2006 2:00,VNINDEX,522.210022,522.210022,520.4199829,520.4199829
28/09/2006 2:00,VNINDEX,522.1799927,527.7399902,522.1799927,527.7399902
29/09/2006 2:00,VNINDEX,531.8800049,531.8800049,526.7299805,526.7299805
02/10/2006 2:00,VNINDEX,529.5700073,531.6799927,529.5700073,531.6799927
03/10/2006 2:00,VNINDEX,538.0900269,538.0900269,536.4699707,537.8699951
04/10/2006 2:00,VNINDEX,545.5499878,545.5499878,541.9099731,541.9099731
05/10/2006 2:00,VNINDEX,542.8200073,542.8200073,534.7299805,534.7299805
06/10/2006 2:00,VNINDEX,532.9299927,536.4799805,532.9299927,536.4799805
09/10/2006 2:00,VNINDEX,537.5200195,537.5200195,535.1300049,535.1300049
10/10/2006 2:00,VNINDEX,531.9699707,531.9699707,527.1799927,527.1799927
11/10/2006 2:00,VNINDEX,524.7299805,525,524.6699829,524.6699829
12/10/2006 2:00,VNINDEX,527.1599731,527.1599731,525.2199707,525.2199707
13/10/2006 2:00,VNINDEX,524.9799805,526.1199951,524.9799805,525.9299927
16/10/2006 2:00,VNINDEX,527.0100098,527.0100098,526.3400269,526.3400269
17/10/2006 2:00,VNINDEX,523.2800293,523.2800293,518.710022,518.710022
18/10/2006 2:00,VNINDEX,517.9299927,518.5800171,517.8800049,518.5800171
19/10/2006 2:00,VNINDEX,522.6900024,524.5900269,522.4899902,524.5900269
20/10/2006 2:00,VNINDEX,527.9099731,528.4199829,527.9099731,528.4199829
23/10/2006 2:00,VNINDEX,526.0499878,526.0499878,525.9199829,525.9199829
24/10/2006 2:00,VNINDEX,526.0800171,526.0800171,525.75,525.75
25/10/2006 2:00,VNINDEX,525.0200195,525.3900147,524.25,524.25
26/10/2006 2:00,VNINDEX,524.5900269,524.9899902,524.3499756,524.9899902
27/10/2006 2:00,VNINDEX,520.710022,521.2299805,520.710022,521.039978
30/10/2006 2:00,VNINDEX,518.0100098,518.0100098,512.4000244,512.4000244
31/10/2006 2:00,VNINDEX,505.230011,511.5400085,505.230011,511.5400085
01/11/2006 2:00,VNINDEX,516.7999878,521.3800049,516.7999878,521.3800049
02/11/2006 2:00,VNINDEX,523.0999756,523.0999756,516.9500122,516.9500122
03/11/2006 2:00,VNINDEX,514.1099854,514.1099854,513.7399902,513.7399902
06/11/2006 2:00,VNINDEX,513.8900147,517.1099854,513.8900147,517.1099854
07/11/2006 2:00,VNINDEX,519.7399902,520.4799805,519.7399902,520.0300293
08/11/2006 2:00,VNINDEX,524.2800293,525.9899902,524.2800293,525.9899902
09/11/2006 2:00,VNINDEX,530.1400147,531.6900024,530.1400147,531.6900024
10/11/2006 2:00,VNINDEX,537.4299927,537.4299927,530.8099976,530.8099976
13/11/2006 2:00,VNINDEX,534.039978,537.2800293,534.039978,537.2800293
14/11/2006 2:00,VNINDEX,549.4400024,555.7700195,549.4400024,555.7700195
15/11/2006 2:00,VNINDEX,570.6300049,570.6300049,563.0900269,563.0900269
16/11/2006 2:00,VNINDEX,556.4199829,559.8300171,556.4199829,559.8300171
17/11/2006 2:00,VNINDEX,563.1199951,573.789978,563.1199951,573.789978
20/11/2006 2:00,VNINDEX,590.0700073,590.0700073,584.2600098,584.2600098
21/11/2006 2:00,VNINDEX,596.2299805,599.0100098,596.2299805,598.2199707
22/11/2006 2:00,VNINDEX,609.460022,610.1599731,607.9299927,610.1599731
23/11/2006 2:00,VNINDEX,632.5300293,637.2000122,632.5300293,636.9500122
24/11/2006 2:00,VNINDEX,666.039978,666.2600098,665.5300293,665.5300293
27/11/2006 2:00,VNINDEX,687.7199707,687.7199707,640.1500244,640.1500244
28/11/2006 2:00,VNINDEX,635.6300049,647.0800171,635.6300049,638
29/11/2006 2:00,VNINDEX,612.1599731,616.5800171,612.1599731,616.5800171
30/11/2006 2:00,VNINDEX,616.7700195,633.0499878,616.7700195,633.0499878
01/12/2006 2:00,VNINDEX,637.0700073,637.0700073,631.289978,631.289978
04/12/2006 2:00,VNINDEX,638.8900147,640.7399902,638.8900147,640.6500244
05/12/2006 2:00,VNINDEX,644.2600098,644.5999756,642.9400024,644.5999756
06/12/2006 2:00,VNINDEX,651.1799927,655.1300049,651.1799927,655.1300049
07/12/2006 2:00,VNINDEX,670.1300049,677.1400147,670.1300049,677.1400147
08/12/2006 2:00,VNINDEX,696.1199951,696.1199951,696.1199951,696.1199951
11/12/2006 2:00,VNINDEX,721.5999756,724.289978,721.5999756,723.8400269
12/12/2006 2:00,VNINDEX,748.5800171,748.5800171,716.6400147,716.6400147
13/12/2006 2:00,VNINDEX,740.289978,740.5700073,738.8099976,740.5700073
14/12/2006 2:00,VNINDEX,766.5900269,766.5900269,757.1699829,757.1699829
15/12/2006 2:00,VNINDEX,773.4699707,775.5599976,773.4699707,775.5599976
18/12/2006 2:00,VNINDEX,790.1799927,790.1799927,779.2999878,779.5700073
19/12/2006 2:00,VNINDEX,795.6799927,799.3099976,795.6799927,799.3099976
20/12/2006 2:00,VNINDEX,815.9799805,815.9799805,809.8599854,809.8599854
21/12/2006 2:00,VNINDEX,809.3400269,809.3400269,778.8800049,778.8800049
22/12/2006 2:00,VNINDEX,744.6699829,744.6699829,744.1500244,744.1500244
25/12/2006 2:00,VNINDEX,717.6799927,734.6599731,717.6799927,734.6599731
26/12/2006 2:00,VNINDEX,723.9799805,747.8200073,723.9799805,747.8200073
27/12/2006 2:00,VNINDEX,762.3300171,762.3300171,754.3599854,754.6300049
28/12/2006 2:00,VNINDEX,757.0599976,758.8699951,753.8099976,753.8099976
29/12/2006 2:00,VNINDEX,748.3599854,751.7700195,748.3599854,751.7700195
02/01/2007 2:00,VNINDEX,751.039978,751.039978,741.2700195,741.2700195
03/01/2007 2:00,VNINDEX,745.1300049,757.710022,745.1300049,757.710022
04/01/2007 2:00,VNINDEX,784.4500122,788.8200073,784.4500122,788.8200073
05/01/2007 2:00,VNINDEX,818.039978,818.039978,816.5100098,816.5100098
08/01/2007 2:00,VNINDEX,840.2199707,840.2199707,825.1099854,825.1099854
09/01/2007 2:00,VNINDEX,845.2600098,845.2600098,840.8900147,844.9099731
10/01/2007 2:00,VNINDEX,864.75,866.7199707,864.75,865.710022
11/01/2007 2:00,VNINDEX,886.8300171,886.8300171,885.4299927,885.4299927
12/01/2007 2:00,VNINDEX,914.4099731,914.789978,913.6799927,914.789978
15/01/2007 2:00,VNINDEX,941.7299805,947.1500244,941.7299805,947.1500244
16/01/2007 2:00,VNINDEX,985.5300293,985.5300293,983.5,983.5999756
17/01/2007 2:00,VNINDEX,1012.700012,1012.700012,964.960022,964.960022
18/01/2007 2:00,VNINDEX,946.8400269,983.0900269,946.8400269,983.0900269
19/01/2007 2:00,VNINDEX,1024,1024,1022.969971,1023.049988
22/01/2007 2:00,VNINDEX,1044.26001,1044.26001,1027.699951,1027.699951
23/01/2007 2:00,VNINDEX,1040.060059,1040.699951,1039.609985,1040.699951
24/01/2007 2:00,VNINDEX,1049.819946,1049.819946,1016.390015,1016.390015
25/01/2007 2:00,VNINDEX,991.6500244,991.6500244,988.8599854,988.8599854
26/01/2007 2:00,VNINDEX,966.5999756,974.7600098,966.5999756,974.7600098
29/01/2007 2:00,VNINDEX,976.5100098,995.5499878,976.5100098,995.5499878
30/01/2007 2:00,VNINDEX,1021.289978,1023.969971,1021.289978,1022.400024
31/01/2007 2:00,VNINDEX,1044.069946,1044.069946,1041.329956,1041.329956
01/02/2007 2:00,VNINDEX,1066.329956,1066.329956,1049.319946,1049.319946
02/02/2007 2:00,VNINDEX,1074.550049,1074.550049,1074.550049,1074.550049
05/02/2007 2:00,VNINDEX,1091.02002,1091.02002,1058.709961,1058.709961
06/02/2007 2:00,VNINDEX,1058.569946,1091.380005,1058.569946,1091.380005
07/02/2007 2:00,VNINDEX,1084.329956,1095.75,1083.98999,1095.75
08/02/2007 2:00,VNINDEX,1058.73999,1058.73999,1052.859985,1052.859985
09/02/2007 2:00,VNINDEX,1010.969971,1030.900024,1010.380005,1030.900024
12/02/2007 2:00,VNINDEX,1041.430054,1054.26001,1041.430054,1054.26001
13/02/2007 2:00,VNINDEX,1081.790039,1081.790039,1074.060059,1074.459961
14/02/2007 2:00,VNINDEX,1077.97998,1077.97998,1073.189941,1073.189941
15/02/2007 2:00,VNINDEX,1071.5,1083.25,1071.5,1083.25
26/02/2007 2:00,VNINDEX,1121.180054,1129.02002,1121.180054,1129.02002
27/02/2007 2:00,VNINDEX,1174.099976,1174.099976,1167.359985,1167.359985
28/02/2007 2:00,VNINDEX,1159.670044,1159.670044,1135.849976,1137.689941
01/03/2007 2:00,VNINDEX,1147.51001,1147.51001,1123.069946,1123.069946
02/03/2007 2:00,VNINDEX,1130.619995,1147.660034,1130.619995,1147.660034
05/03/2007 2:00,VNINDEX,1165.050049,1165.050049,1158.900024,1158.900024
06/03/2007 2:00,VNINDEX,1139.76001,1139.76001,1132.949951,1133.310059
07/03/2007 2:00,VNINDEX,1139.300049,1139.300049,1132.22998,1132.22998
08/03/2007 2:00,VNINDEX,1140.47998,1141.589966,1138.670044,1141.589966
09/03/2007 2:00,VNINDEX,1168.670044,1168.670044,1155.680054,1155.680054
12/03/2007 2:00,VNINDEX,1179.319946,1179.319946,1170.670044,1170.670044
13/03/2007 2:00,VNINDEX,1178.670044,1178.670044,1154.119995,1158.27002
14/03/2007 2:00,VNINDEX,1135.209961,1135.209961,1114.209961,1114.209961
15/03/2007 2:00,VNINDEX,1072.790039,1072.790039,1065.52002,1065.52002
16/03/2007 2:00,VNINDEX,1089.23999,1109.76001,1089.23999,1109.76001
19/03/2007 2:00,VNINDEX,1152.060059,1152.060059,1133.339966,1133.339966
20/03/2007 2:00,VNINDEX,1133.77002,1133.77002,1117.25,1117.25
21/03/2007 2:00,VNINDEX,1116.790039,1116.790039,1111.630005,1111.630005
22/03/2007 2:00,VNINDEX,1107.859985,1107.859985,1099.819946,1099.819946
23/03/2007 2:00,VNINDEX,1096.949951,1096.949951,1090.560059,1090.560059
26/03/2007 2:00,VNINDEX,1085.459961,1085.459961,1070.72998,1072.160034
27/03/2007 2:00,VNINDEX,1050.27002,1050.27002,1034.23999,1034.23999
28/03/2007 2:00,VNINDEX,999.3499756,1031.790039,999.3499756,1031.790039
29/03/2007 2:00,VNINDEX,1050.170044,1068.709961,1050.170044,1068.709961
30/03/2007 2:00,VNINDEX,1091.22998,1091.22998,1071.329956,1071.329956
02/04/2007 2:00,VNINDEX,1059.180054,1061.75,1055.099976,1055.099976
03/04/2007 2:00,VNINDEX,1030.920044,1030.920044,1027.430054,1027.530029
04/04/2007 2:00,VNINDEX,1030.689941,1050.900024,1030.689941,1050.900024
05/04/2007 2:00,VNINDEX,1058.530029,1058.530029,1048.97998,1048.97998
06/04/2007 2:00,VNINDEX,1033.77002,1033.920044,1032.640015,1033.920044
09/04/2007 2:00,VNINDEX,1041.290039,1041.359985,1039.97998,1041.359985
10/04/2007 2:00,VNINDEX,1044.900024,1044.900024,1039.670044,1039.670044
11/04/2007 2:00,VNINDEX,1037.160034,1037.25,1034.680054,1034.680054
12/04/2007 2:00,VNINDEX,1031.209961,1031.209961,1027.579956,1027.579956
13/04/2007 2:00,VNINDEX,1026.400024,1026.400024,1012.97998,1012.97998
16/04/2007 2:00,VNINDEX,998.1400147,998.1400147,983,983
17/04/2007 2:00,VNINDEX,968.960022,968.960022,965.7199707,965.7199707
18/04/2007 2:00,VNINDEX,979.8599854,1001.119995,979.8599854,1001.119995
19/04/2007 2:00,VNINDEX,1015.099976,1015.099976,998.0900269,998.0900269
20/04/2007 2:00,VNINDEX,981.9500122,981.9500122,968.8800049,968.8800049
23/04/2007 2:00,VNINDEX,940.5800171,940.5800171,931.1799927,931.1799927
24/04/2007 2:00,VNINDEX,907.4699707,907.6500244,905.5300293,905.5300293
25/04/2007 2:00,VNINDEX,903.9400024,923.8900147,903.9400024,923.8900147
02/05/2007 2:00,VNINDEX,933.2999878,935.4799805,933.2999878,935.4799805
03/05/2007 2:00,VNINDEX,939.0200195,941.0300293,937.460022,937.460022
