Datetime,StockSymbol,open,high,low,close,volume
17/11/2009 2:00,CTG,11916.60232,11916.60232,11688.89654,11688.89654,398329.8153
18/11/2009 2:00,CTG,11688.89654,11764.79846,11650.94558,11688.89654,494322.1099
19/11/2009 2:00,CTG,11612.99461,11726.8475,11612.99461,11650.94558,617243.8926
20/11/2009 2:00,CTG,11650.94558,11726.8475,11575.04365,11575.04365,341651.4114
23/11/2009 2:00,CTG,11423.2398,11461.19076,11157.58306,11157.58306,530790.223
24/11/2009 2:00,CTG,11005.77921,11119.6321,10626.26958,10626.26958,685147.3082
25/11/2009 2:00,CTG,10246.75995,10322.66188,10094.9561,10094.9561,630840.3856
26/11/2009 2:00,CTG,9639.54455,9867.25033,9601.59359,9601.59359,1331613.121
27/11/2009 2:00,CTG,9222.08396,10057.00514,9222.08396,10057.00514,677769.3663
30/11/2009 2:00,CTG,10512.41669,10550.36766,10436.51477,10550.36766,968671.077
01/12/2009 2:00,CTG,11043.73017,11043.73017,11043.73017,11043.73017,143026.6745
02/12/2009 2:00,CTG,11385.28884,11385.28884,10891.92632,10891.92632,1903851.568
03/12/2009 2:00,CTG,10853.97536,11081.68113,10853.97536,11005.77921,811916.1606
04/12/2009 2:00,CTG,11005.77921,11081.68113,10891.92632,10967.82825,931438.82
07/12/2009 2:00,CTG,11005.77921,11081.68113,10967.82825,11081.68113,524545.3221
08/12/2009 2:00,CTG,11081.68113,11081.68113,10929.87728,11043.73017,797107.5772
09/12/2009 2:00,CTG,10626.26958,10702.17151,10512.41669,10512.41669,898791.427
10/12/2009 2:00,CTG,10816.02439,10816.02439,10474.46573,10512.41669,307080.4834
11/12/2009 2:00,CTG,10284.71092,10626.26958,10057.00514,10094.9561,804116.622
14/12/2009 2:00,CTG,10550.36766,10588.31862,10474.46573,10588.31862,768781.5501
15/12/2009 2:00,CTG,10702.17151,11081.68113,10588.31862,11081.68113,1386157.192
16/12/2009 2:00,CTG,11081.68113,11195.53402,11005.77921,11005.77921,3144215.357
17/12/2009 2:00,CTG,11005.77921,11195.53402,10816.02439,11195.53402,944903.5641
18/12/2009 2:00,CTG,11233.48499,11726.8475,11233.48499,11726.8475,2466972.986
21/12/2009 2:00,CTG,11916.60232,11954.55328,11688.89654,11916.60232,716846.1088
22/12/2009 2:00,CTG,11764.79846,11878.65135,11537.09269,11575.04365,785118.4215
23/12/2009 2:00,CTG,11423.2398,11575.04365,11195.53402,11195.53402,667387.548
24/12/2009 2:00,CTG,11347.33787,11347.33787,11005.77921,11005.77921,1751101.82
25/12/2009 2:00,CTG,11385.28884,11423.2398,11005.77921,11157.58306,999500.3344
28/12/2009 2:00,CTG,11043.73017,11157.58306,11043.73017,11119.6321,489104.851
29/12/2009 2:00,CTG,11005.77921,11195.53402,11005.77921,11195.53402,596875.5029
30/12/2009 2:00,CTG,11119.6321,11385.28884,11119.6321,11233.48499,407657.6419
31/12/2009 2:00,CTG,11233.48499,11271.43595,11195.53402,11195.53402,598509.19
04/01/2010 2:00,CTG,11385.28884,11726.8475,11195.53402,11726.8475,721167.4748
05/01/2010 2:00,CTG,12144.30809,12144.30809,11840.70039,11954.55328,1087245.144
06/01/2010 2:00,CTG,11385.28884,11650.94558,11385.28884,11423.2398,1041791.752
07/01/2010 2:00,CTG,11271.43595,11347.33787,11233.48499,11233.48499,462307.1119
08/01/2010 2:00,CTG,11385.28884,11385.28884,11119.6321,11119.6321,680825.9422
11/01/2010 2:00,CTG,11195.53402,11233.48499,11081.68113,11233.48499,626782.5175
12/01/2010 2:00,CTG,11309.38691,11309.38691,11043.73017,11043.73017,653132.3102
13/01/2010 2:00,CTG,11043.73017,11195.53402,10816.02439,11043.73017,502200.6979
14/01/2010 2:00,CTG,11195.53402,11195.53402,11043.73017,11043.73017,203025.1523
15/01/2010 2:00,CTG,11005.77921,11119.6321,11005.77921,11005.77921,524966.9188
18/01/2010 2:00,CTG,11005.77921,11005.77921,10853.97536,10853.97536,377908.7261
19/01/2010 2:00,CTG,11005.77921,11005.77921,10929.87728,10967.82825,267661.1936
20/01/2010 2:00,CTG,11005.77921,11005.77921,10626.26958,10626.26958,254618.0463
21/01/2010 2:00,CTG,10853.97536,10853.97536,10626.26958,10626.26958,504835.6772
22/01/2010 2:00,CTG,10626.26958,10664.22054,10550.36766,10626.26958,356907.9413
25/01/2010 2:00,CTG,10626.26958,10778.07343,10626.26958,10778.07343,343047.9504
26/01/2010 2:00,CTG,10967.82825,11005.77921,10816.02439,11005.77921,318068.347
27/01/2010 2:00,CTG,10702.17151,10816.02439,10664.22054,10664.22054,124555.4698
28/01/2010 2:00,CTG,10664.22054,10853.97536,10626.26958,10816.02439,408290.037
29/01/2010 2:00,CTG,10816.02439,10816.02439,10626.26958,10626.26958,267713.8932
01/02/2010 2:00,CTG,10626.26958,10816.02439,10588.31862,10588.31862,101683.8498
02/02/2010 2:00,CTG,10512.41669,10626.26958,10512.41669,10588.31862,138204.6624
03/02/2010 2:00,CTG,10588.31862,10626.26958,10550.36766,10550.36766,247609.0014
04/02/2010 2:00,CTG,10626.26958,10626.26958,10550.36766,10626.26958,232642.3192
05/02/2010 2:00,CTG,10550.36766,10626.26958,10512.41669,10512.41669,260941.9965
08/02/2010 2:00,CTG,10436.51477,10436.51477,10322.66188,10436.51477,308002.7262
09/02/2010 2:00,CTG,10436.51477,10436.51477,10360.61284,10360.61284,135095.3869
10/02/2010 2:00,CTG,10550.36766,10550.36766,10512.41669,10550.36766,121630.6428
11/02/2010 2:00,CTG,10702.17151,11005.77921,10550.36766,11005.77921,392427.4618
12/02/2010 2:00,CTG,11081.68113,11081.68113,10929.87728,11005.77921,273985.1439
22/02/2010 2:00,CTG,11347.33787,11347.33787,11005.77921,11347.33787,700219.3896
23/02/2010 2:00,CTG,11347.33787,11385.28884,11195.53402,11385.28884,1378963.698
24/02/2010 2:00,CTG,11423.2398,11764.79846,11309.38691,11764.79846,1891335.416
25/02/2010 2:00,CTG,11764.79846,11878.65135,11499.14173,11878.65135,1921795.776
26/02/2010 2:00,CTG,11764.79846,12296.11194,11688.89654,12296.11194,3293671.38
01/03/2010 2:00,CTG,12447.91579,12903.32735,12447.91579,12865.37639,3242421.034
02/03/2010 2:00,CTG,12637.67061,12713.57253,12296.11194,12296.11194,1458487.372
03/03/2010 2:00,CTG,12296.11194,12296.11194,11764.79846,12068.40617,1074887.091
04/03/2010 2:00,CTG,12068.40617,12485.86676,12068.40617,12296.11194,887671.8145
05/03/2010 2:00,CTG,12144.30809,12296.11194,11954.55328,11954.55328,767885.6571
08/03/2010 2:00,CTG,11954.55328,11954.55328,11764.79846,11916.60232,1652395.496
09/03/2010 2:00,CTG,11764.79846,12144.30809,11764.79846,12144.30809,802799.1324
10/03/2010 2:00,CTG,12220.21002,12258.16098,12106.35713,12144.30809,806514.4531
11/03/2010 2:00,CTG,11954.55328,12144.30809,11840.70039,11878.65135,307001.4341
12/03/2010 2:00,CTG,11878.65135,11954.55328,11840.70039,11916.60232,437907.2039
15/03/2010 2:00,CTG,11954.55328,12030.4552,11764.79846,11764.79846,654792.3471
16/03/2010 2:00,CTG,11385.28884,11726.8475,11309.38691,11309.38691,961556.633
17/03/2010 2:00,CTG,11157.58306,11309.38691,10778.07343,10778.07343,2329268.97
18/03/2010 2:00,CTG,10816.02439,10967.82825,10816.02439,10967.82825,2716769.02
19/03/2010 2:00,CTG,11043.73017,11043.73017,10474.46573,10474.46573,5349930.149
22/03/2010 2:00,CTG,10967.82825,10967.82825,10967.82825,10967.82825,512661.5656
23/03/2010 2:00,CTG,11195.53402,11309.38691,11043.73017,11081.68113,783932.6808
24/03/2010 2:00,CTG,11081.68113,11119.6321,10929.87728,11005.77921,771390.1795
25/03/2010 2:00,CTG,10778.07343,10778.07343,10588.31862,10702.17151,1018946.481
26/03/2010 2:00,CTG,10702.17151,10967.82825,10664.22054,10967.82825,980765.6319
29/03/2010 2:00,CTG,10816.02439,10967.82825,10778.07343,10967.82825,426023.4474
30/03/2010 2:00,CTG,10929.87728,10929.87728,10740.12247,10740.12247,182656.7626
31/03/2010 2:00,CTG,10664.22054,10816.02439,10626.26958,10626.26958,364602.0808
01/04/2010 2:00,CTG,10664.22054,10740.12247,10626.26958,10740.12247,231799.1259
02/04/2010 2:00,CTG,10891.92632,10891.92632,10702.17151,10702.17151,385892.7132
05/04/2010 2:00,CTG,10929.87728,10929.87728,10702.17151,10702.17151,585755.8904
06/04/2010 2:00,CTG,10702.17151,10853.97536,10702.17151,10816.02439,636215.7433
07/04/2010 2:00,CTG,10853.97536,10853.97536,10778.07343,10778.07343,211905.0324
08/04/2010 2:00,CTG,10778.07343,10778.07343,10664.22054,10702.17151,317304.203
09/04/2010 2:00,CTG,10702.17151,10740.12247,10702.17151,10702.17151,386709.5568
12/04/2010 2:00,CTG,10740.12247,11005.77921,10702.17151,11005.77921,899634.6203
13/04/2010 2:00,CTG,10967.82825,10967.82825,10816.02439,10816.02439,645859.7674
14/04/2010 2:00,CTG,10740.12247,10816.02439,10702.17151,10740.12247,238860.8703
15/04/2010 2:00,CTG,10778.07343,10816.02439,10778.07343,10778.07343,301072.7307
16/04/2010 2:00,CTG,10816.02439,10816.02439,10702.17151,10702.17151,198203.1402
19/04/2010 2:00,CTG,10702.17151,10702.17151,10588.31862,10626.26958,365313.5252
20/04/2010 2:00,CTG,10550.36766,10702.17151,10550.36766,10588.31862,406050.3046
21/04/2010 2:00,CTG,10588.31862,10626.26958,10588.31862,10626.26958,365550.6733
22/04/2010 2:00,CTG,10664.22054,10929.87728,10664.22054,10778.07343,512108.22
26/04/2010 2:00,CTG,10816.02439,10891.92632,10740.12247,10740.12247,417196.2669
27/04/2010 2:00,CTG,10778.07343,10816.02439,10702.17151,10740.12247,412901.2507
28/04/2010 2:00,CTG,10778.07343,10778.07343,10702.17151,10740.12247,209217.3536
29/04/2010 2:00,CTG,10626.26958,10740.12247,10626.26958,10740.12247,547021.6952
04/05/2010 2:00,CTG,10853.97536,11119.6321,10740.12247,11081.68113,1528261.623
05/05/2010 2:00,CTG,11005.77921,11005.77921,10853.97536,10891.92632,398540.6137
06/05/2010 2:00,CTG,10816.02439,10891.92632,10778.07343,10816.02439,260283.2517
07/05/2010 2:00,CTG,10626.26958,10702.17151,10588.31862,10664.22054,595716.112
10/05/2010 2:00,CTG,10588.31862,10588.31862,10474.46573,10512.41669,828569.2296
11/05/2010 2:00,CTG,10702.17151,10702.17151,10512.41669,10550.36766,328581.9142
12/05/2010 2:00,CTG,10550.36766,10550.36766,10436.51477,10436.51477,577745.5534
13/05/2010 2:00,CTG,10436.51477,10550.36766,10436.51477,10550.36766,445785.7919
14/05/2010 2:00,CTG,10436.51477,10588.31862,10436.51477,10436.51477,303523.2614
17/05/2010 2:00,CTG,10436.51477,10436.51477,10246.75995,10246.75995,649759.5367
18/05/2010 2:00,CTG,10246.75995,10246.75995,10132.90706,10208.80899,491107.4352
19/05/2010 2:00,CTG,10170.85803,10170.85803,9867.25033,9905.20129,516482.2855
20/05/2010 2:00,CTG,9867.25033,10170.85803,9867.25033,10170.85803,516350.5366
21/05/2010 2:00,CTG,9867.25033,10057.00514,9829.29936,9829.29936,886433.3742
24/05/2010 2:00,CTG,9867.25033,10057.00514,9867.25033,9981.10321,295697.373
25/05/2010 2:00,CTG,9981.10321,10057.00514,9943.15225,9981.10321,255434.8899
26/05/2010 2:00,CTG,9981.10321,10057.00514,9981.10321,9981.10321,610814.5432
27/05/2010 2:00,CTG,9981.10321,10208.80899,9981.10321,10208.80899,402941.0291
28/05/2010 2:00,CTG,10246.75995,10360.61284,10246.75995,10246.75995,200680.0208
31/05/2010 2:00,CTG,10246.75995,10246.75995,10208.80899,10246.75995,377276.331
01/06/2010 2:00,CTG,10094.9561,10246.75995,10094.9561,10208.80899,735897.0089
02/06/2010 2:00,CTG,10208.80899,10208.80899,10094.9561,10094.9561,191747.441
03/06/2010 2:00,CTG,10094.9561,10132.90706,10057.00514,10057.00514,291244.2581
04/06/2010 2:00,CTG,10057.00514,10170.85803,10019.05418,10057.00514,151326.8591
07/06/2010 2:00,CTG,9715.44647,9943.15225,9715.44647,9867.25033,355379.6533
08/06/2010 2:00,CTG,9753.39744,9981.10321,9753.39744,9867.25033,478986.5306
09/06/2010 2:00,CTG,9867.25033,9867.25033,9829.29936,9867.25033,280203.6949
10/06/2010 2:00,CTG,9829.29936,9905.20129,9829.29936,9867.25033,320571.5773
11/06/2010 2:00,CTG,10057.00514,10057.00514,9905.20129,9943.15225,162868.0683
14/06/2010 2:00,CTG,9829.29936,9981.10321,9829.29936,9867.25033,111591.3718
15/06/2010 2:00,CTG,9867.25033,9905.20129,9867.25033,9905.20129,321177.6225
16/06/2010 2:00,CTG,9905.20129,10057.00514,9905.20129,10057.00514,654370.7504
17/06/2010 2:00,CTG,10057.00514,10132.90706,10019.05418,10132.90706,418408.3573
18/06/2010 2:00,CTG,10170.85803,10398.5638,10132.90706,10398.5638,1195885.339
21/06/2010 2:00,CTG,10284.71092,10284.71092,10208.80899,10246.75995,191826.4904
22/06/2010 2:00,CTG,10057.00514,10208.80899,10057.00514,10170.85803,139785.65
23/06/2010 2:00,CTG,10019.05418,10170.85803,10019.05418,10170.85803,175647.7177
24/06/2010 2:00,CTG,10170.85803,10284.71092,10170.85803,10208.80899,316513.7092
25/06/2010 2:00,CTG,10170.85803,10170.85803,10057.00514,10057.00514,226186.62
28/06/2010 2:00,CTG,9981.10321,10170.85803,9981.10321,10170.85803,187663.2232
29/06/2010 2:00,CTG,10057.00514,10208.80899,10057.00514,10208.80899,168665.0227
30/06/2010 2:00,CTG,9943.15225,10057.00514,9943.15225,10019.05418,308898.6191
01/07/2010 2:00,CTG,10057.00514,10057.00514,9829.29936,9829.29936,268451.6874
02/07/2010 2:00,CTG,9867.25033,9867.25033,9753.39744,9791.3484,737056.3997
05/07/2010 2:00,CTG,9867.25033,9867.25033,9753.39744,9753.39744,151985.604
06/07/2010 2:00,CTG,9753.39744,9829.29936,9753.39744,9753.39744,126505.3545
07/07/2010 2:00,CTG,9791.3484,9791.3484,9677.49551,9677.49551,143395.5716
08/07/2010 2:00,CTG,9677.49551,9753.39744,9677.49551,9715.44647,136570.9753
09/07/2010 2:00,CTG,9715.44647,9753.39744,9677.49551,9715.44647,106426.8125
12/07/2010 2:00,CTG,9677.49551,9867.25033,9677.49551,9753.39744,164290.9571
13/07/2010 2:00,CTG,9943.15225,9943.15225,9753.39744,9943.15225,266818.0003
14/07/2010 2:00,CTG,9943.15225,9943.15225,9829.29936,9829.29936,104424.2282
15/07/2010 2:00,CTG,9753.39744,9791.3484,9715.44647,9753.39744,160812.7845
16/07/2010 2:00,CTG,9639.54455,9829.29936,9639.54455,9677.49551,53384.67989
19/07/2010 2:00,CTG,9639.54455,9791.3484,9639.54455,9715.44647,215067.0075
20/07/2010 2:00,CTG,9677.49551,9829.29936,9677.49551,9715.44647,129061.2844
21/07/2010 2:00,CTG,9677.49551,9753.39744,9677.49551,9715.44647,255171.3919
22/07/2010 2:00,CTG,9639.54455,9715.44647,9601.59359,9601.59359,127770.1445
23/07/2010 2:00,CTG,9639.54455,9639.54455,9563.64262,9601.59359,143132.0736
26/07/2010 2:00,CTG,9487.7407,9563.64262,9487.7407,9525.69166,206793.1726
27/07/2010 2:00,CTG,9715.44647,9715.44647,9487.7407,9563.64262,407525.893
28/07/2010 2:00,CTG,9563.64262,9601.59359,9563.64262,9563.64262,451556.3965
29/07/2010 2:00,CTG,9525.69166,9563.64262,9449.78973,9449.78973,161260.731
30/07/2010 2:00,CTG,9449.78973,9525.69166,9411.83877,9487.7407,205923.6295
02/08/2010 2:00,CTG,9411.83877,9487.7407,9411.83877,9411.83877,56810.15293
03/08/2010 2:00,CTG,9411.83877,9411.83877,9335.93685,9335.93685,151853.855
04/08/2010 2:00,CTG,9335.93685,9373.88781,9260.03492,9260.03492,200653.671
05/08/2010 2:00,CTG,9335.93685,9335.93685,9108.23107,9108.23107,179415.7381
06/08/2010 2:00,CTG,9108.23107,9222.08396,9108.23107,9184.133,315591.4665
09/08/2010 2:00,CTG,9297.98588,9297.98588,9108.23107,9108.23107,194013.5232
10/08/2010 2:00,CTG,8918.47626,9032.32914,8766.6724,8766.6724,207320.1685
11/08/2010 2:00,CTG,8728.72144,8880.52529,8728.72144,8804.62337,303286.1133
12/08/2010 2:00,CTG,8728.72144,8804.62337,8538.96663,8538.96663,471951.136
13/08/2010 2:00,CTG,8197.40796,8652.81952,8197.40796,8538.96663,314748.2731
16/08/2010 2:00,CTG,8766.6724,8842.57433,8728.72144,8804.62337,119259.1615
17/08/2010 2:00,CTG,8804.62337,8804.62337,8614.86855,8804.62337,196016.1075
18/08/2010 2:00,CTG,8804.62337,8804.62337,8728.72144,8728.72144,131459.1155
19/08/2010 2:00,CTG,8690.77048,8766.6724,8690.77048,8766.6724,254802.4948
20/08/2010 2:00,CTG,8614.86855,8766.6724,8614.86855,8766.6724,89246.74767
23/08/2010 2:00,CTG,8538.96663,8728.72144,8538.96663,8538.96663,349477.2998
24/08/2010 2:00,CTG,8235.35893,8349.21181,8197.40796,8197.40796,423599.2665
25/08/2010 2:00,CTG,7969.70219,8083.55507,7817.89833,7855.8493,948039.1894
26/08/2010 2:00,CTG,7855.8493,8045.60411,7855.8493,7931.75122,773208.3152
27/08/2010 2:00,CTG,7969.70219,8311.26085,7969.70219,8159.457,908619.8996
30/08/2010 2:00,CTG,8538.96663,8538.96663,8387.16278,8425.11374,1574900.756
31/08/2010 2:00,CTG,8652.81952,8690.77048,8387.16278,8387.16278,1979185.625
01/09/2010 2:00,CTG,8576.91759,8804.62337,8425.11374,8804.62337,1174726.455
13/09/2010 2:00,CTG,9040.4333,9131.75081,8903.45704,9040.4333,290305.7755
14/09/2010 2:00,CTG,8766.48077,9040.4333,8766.48077,8857.79828,463175.1446
15/09/2010 2:00,CTG,8812.13953,8857.79828,8766.48077,8766.48077,682957.7517
16/09/2010 2:00,CTG,8538.187,8720.82202,8538.187,8629.50451,722249.2312
17/09/2010 2:00,CTG,8446.8695,8675.16327,8446.8695,8583.84576,1023921.94
20/09/2010 2:00,CTG,8583.84576,8629.50451,8538.187,8538.187,836860.3307
21/09/2010 2:00,CTG,8538.187,8538.187,8446.8695,8492.52825,671700.3267
22/09/2010 2:00,CTG,8492.52825,8492.52825,8446.8695,8492.52825,410019.949
23/09/2010 2:00,CTG,8492.52825,8492.52825,8401.21074,8446.8695,403055.2386
24/09/2010 2:00,CTG,8401.21074,8583.84576,8401.21074,8583.84576,371889.2545
27/09/2010 2:00,CTG,8583.84576,8583.84576,8492.52825,8583.84576,343439.0695
28/09/2010 2:00,CTG,8538.187,8675.16327,8538.187,8675.16327,460437.4439
29/09/2010 2:00,CTG,8675.16327,8720.82202,8629.50451,8675.16327,337416.1281
30/09/2010 2:00,CTG,8675.16327,8720.82202,8629.50451,8629.50451,665633.5821
01/10/2010 2:00,CTG,8675.16327,8675.16327,8538.187,8538.187,338883.5356
04/10/2010 2:00,CTG,8583.84576,8583.84576,8401.21074,8446.8695,517994.8621
05/10/2010 2:00,CTG,8309.89323,8538.187,8309.89323,8538.187,346702.4087
06/10/2010 2:00,CTG,8629.50451,8675.16327,8492.52825,8538.187,295518.3576
07/10/2010 2:00,CTG,8492.52825,8629.50451,8492.52825,8538.187,231872.2931
08/10/2010 2:00,CTG,8538.187,8583.84576,8492.52825,8538.187,343001.0374
11/10/2010 2:00,CTG,8538.187,8583.84576,8538.187,8583.84576,252175.0811
12/10/2010 2:00,CTG,8583.84576,8583.84576,8538.187,8538.187,273200.622
13/10/2010 2:00,CTG,8583.84576,8583.84576,8538.187,8583.84576,336693.3751
14/10/2010 2:00,CTG,8583.84576,8675.16327,8538.187,8675.16327,239275.0357
15/10/2010 2:00,CTG,8629.50451,8675.16327,8583.84576,8675.16327,148164.3585
18/10/2010 2:00,CTG,8675.16327,8720.82202,8675.16327,8675.16327,322194.5126
19/10/2010 2:00,CTG,8675.16327,8720.82202,8583.84576,8629.50451,493005.1307
20/10/2010 2:00,CTG,8675.16327,8675.16327,8583.84576,8675.16327,380562.2901
21/10/2010 2:00,CTG,8629.50451,8720.82202,8583.84576,8675.16327,377977.9007
22/10/2010 2:00,CTG,8629.50451,8766.48077,8629.50451,8720.82202,485492.8802
25/10/2010 2:00,CTG,8766.48077,8766.48077,8629.50451,8720.82202,142907.9733
26/10/2010 2:00,CTG,8720.82202,8766.48077,8629.50451,8720.82202,235705.074
27/10/2010 2:00,CTG,8629.50451,8720.82202,8629.50451,8720.82202,130139.3375
28/10/2010 2:00,CTG,8720.82202,8720.82202,8629.50451,8675.16327,128036.7834
29/10/2010 2:00,CTG,8675.16327,8766.48077,8629.50451,8766.48077,362362.0563
01/11/2010 2:00,CTG,8903.45704,8903.45704,8720.82202,8766.48077,94768.24525
02/11/2010 2:00,CTG,8583.84576,8720.82202,8583.84576,8720.82202,97024.11057
03/11/2010 2:00,CTG,8583.84576,8720.82202,8583.84576,8720.82202,196172.6768
04/11/2010 2:00,CTG,8766.48077,8812.13953,8720.82202,8812.13953,452377.6532
05/11/2010 2:00,CTG,8766.48077,8903.45704,8766.48077,8857.79828,263958.1446
08/11/2010 2:00,CTG,8949.11579,8949.11579,8812.13953,8812.13953,135702.3452
09/11/2010 2:00,CTG,8675.16327,8720.82202,8675.16327,8720.82202,183119.3202
10/11/2010 2:00,CTG,8675.16327,8720.82202,8675.16327,8675.16327,112267.6277
11/11/2010 2:00,CTG,8720.82202,8720.82202,8583.84576,8720.82202,632474.5519
12/11/2010 2:00,CTG,8720.82202,8720.82202,8583.84576,8675.16327,563615.9055
15/11/2010 2:00,CTG,8583.84576,8675.16327,8583.84576,8629.50451,958830.3695
16/11/2010 2:00,CTG,8309.89323,8583.84576,8309.89323,8355.55199,831341.1262
17/11/2010 2:00,CTG,8309.89323,8446.8695,8218.57573,8446.8695,481200.1656
18/11/2010 2:00,CTG,8355.55199,8492.52825,8355.55199,8401.21074,180031.1939
19/11/2010 2:00,CTG,8401.21074,8401.21074,8355.55199,8401.21074,168883.2769
22/11/2010 2:00,CTG,8446.8695,8446.8695,8309.89323,8309.89323,181651.9127
23/11/2010 2:00,CTG,8264.23448,8492.52825,8264.23448,8401.21074,557877.685
24/11/2010 2:00,CTG,8309.89323,8401.21074,8264.23448,8355.55199,808716.7681
25/11/2010 2:00,CTG,8309.89323,8446.8695,8309.89323,8401.21074,351608.3682
26/11/2010 2:00,CTG,8446.8695,8446.8695,8401.21074,8401.21074,104536.3611
29/11/2010 2:00,CTG,8355.55199,8401.21074,8355.55199,8401.21074,145185.7402
30/11/2010 2:00,CTG,8401.21074,8583.84576,8401.21074,8492.52825,452771.8821
01/12/2010 2:00,CTG,8583.84576,8583.84576,8446.8695,8446.8695,227272.9561
02/12/2010 2:00,CTG,8446.8695,8492.52825,8401.21074,8492.52825,247203.4167
03/12/2010 2:00,CTG,8583.84576,8903.45704,8538.187,8812.13953,709918.6276
06/12/2010 2:00,CTG,8857.79828,8857.79828,8675.16327,8720.82202,460612.6568
07/12/2010 2:00,CTG,8629.50451,8629.50451,8492.52825,8492.52825,301059.4636
08/12/2010 2:00,CTG,8446.8695,8538.187,8401.21074,8401.21074,286976.7316
09/12/2010 2:00,CTG,8309.89323,8446.8695,8309.89323,8355.55199,660267.6888
10/12/2010 2:00,CTG,8355.55199,8446.8695,8355.55199,8401.21074,1265014.809
13/12/2010 2:00,CTG,8812.13953,8812.13953,8812.13953,8812.13953,1852831.988
14/12/2010 2:00,CTG,9223.06831,9223.06831,9177.40956,9223.06831,2483751.526
15/12/2010 2:00,CTG,9679.65586,9679.65586,9679.65586,9679.65586,1024776.102
16/12/2010 2:00,CTG,10136.2434,10136.2434,9862.29087,10136.2434,5875631.205
17/12/2010 2:00,CTG,10501.51343,10638.48969,10044.92589,10638.48969,4210320.76
20/12/2010 2:00,CTG,10638.48969,11140.73598,10638.48969,11003.75972,3391857.778
21/12/2010 2:00,CTG,10729.8072,11232.05349,10684.14844,11049.41848,2003471.228
22/12/2010 2:00,CTG,10958.10097,11095.07723,10729.8072,10729.8072,2178771.675
23/12/2010 2:00,CTG,10729.8072,10729.8072,10410.19592,10455.85467,1472685.828
24/12/2010 2:00,CTG,10455.85467,10821.12471,10364.53717,10410.19592,1408820.748
27/12/2010 2:00,CTG,10410.19592,10684.14844,10410.19592,10684.14844,763424.2488
28/12/2010 2:00,CTG,10684.14844,10866.78346,10638.48969,10684.14844,1072893.929
29/12/2010 2:00,CTG,10684.14844,10729.8072,10501.51343,10501.51343,853549.3538
30/12/2010 2:00,CTG,10455.85467,10684.14844,10455.85467,10501.51343,741982.5774
31/12/2010 2:00,CTG,10638.48969,10638.48969,10501.51343,10501.51343,754335.0827
04/01/2011 2:00,CTG,10501.51343,10638.48969,10501.51343,10592.83094,278216.0895
05/01/2011 2:00,CTG,10729.8072,10729.8072,10547.17218,10547.17218,347490.8664
06/01/2011 2:00,CTG,10547.17218,10638.48969,10547.17218,10638.48969,332510.1686
07/01/2011 2:00,CTG,10684.14844,10729.8072,10547.17218,10592.83094,861368.2268
10/01/2011 2:00,CTG,10547.17218,10684.14844,10501.51343,10547.17218,562060.8916
11/01/2011 2:00,CTG,10455.85467,10547.17218,10364.53717,10364.53717,869077.5918
12/01/2011 2:00,CTG,10501.51343,10501.51343,10364.53717,10364.53717,526229.8656
13/01/2011 2:00,CTG,10501.51343,10638.48969,10455.85467,10592.83094,406449.9874
14/01/2011 2:00,CTG,10364.53717,10364.53717,9862.29087,10181.90215,617581.4605
17/01/2011 2:00,CTG,10273.21966,10364.53717,10090.58464,10090.58464,510000.7763
18/01/2011 2:00,CTG,9953.60838,10090.58464,9953.60838,9999.26713,258263.7273
19/01/2011 2:00,CTG,9999.26713,10136.2434,9953.60838,9953.60838,427716.4459
20/01/2011 2:00,CTG,9953.60838,10044.92589,9907.94963,10044.92589,422481.9623
21/01/2011 2:00,CTG,10044.92589,10547.17218,10044.92589,10501.51343,3087118.845
24/01/2011 2:00,CTG,10866.78346,10912.44221,10455.85467,10684.14844,3237626.675
25/01/2011 2:00,CTG,10729.8072,10729.8072,10318.87841,10318.87841,510548.3164
26/01/2011 2:00,CTG,10410.19592,10729.8072,10364.53717,10729.8072,1028214.654
27/01/2011 2:00,CTG,10547.17218,10866.78346,10455.85467,10684.14844,1895233.495
28/01/2011 2:00,CTG,10866.78346,11140.73598,10821.12471,11095.07723,3702422.538
08/02/2011 2:00,CTG,11414.68851,11642.98228,11232.05349,11642.98228,2650335.134
09/02/2011 2:00,CTG,12190.88733,12190.88733,11871.27605,12190.88733,4120261.36
10/02/2011 2:00,CTG,11916.9348,12327.86359,11779.95854,12099.56982,2067095.391
11/02/2011 2:00,CTG,12099.56982,12099.56982,11642.98228,11825.61729,2695474.342
14/02/2011 2:00,CTG,11825.61729,11825.61729,11369.02975,11369.02975,1906009.085
15/02/2011 2:00,CTG,11186.39474,11779.95854,11186.39474,11779.95854,1013014.94
16/02/2011 2:00,CTG,11597.32352,11825.61729,11414.68851,11414.68851,712174.4929
17/02/2011 2:00,CTG,11414.68851,11597.32352,11232.05349,11597.32352,1222043.86
18/02/2011 2:00,CTG,11597.32352,11642.98228,11369.02975,11369.02975,1196988.423
21/02/2011 2:00,CTG,11049.41848,11049.41848,10821.12471,10821.12471,2427508.204
22/02/2011 2:00,CTG,10455.85467,10775.46595,10455.85467,10775.46595,607331.5093
23/02/2011 2:00,CTG,10958.10097,11095.07723,10775.46595,11095.07723,1205727.164
24/02/2011 2:00,CTG,11095.07723,11232.05349,10638.48969,11140.73598,1230300.765
25/02/2011 2:00,CTG,11232.05349,11597.32352,11140.73598,11551.66477,2289111.961
